"","Amp_name","Chr","Start","End","Color","Color2","L1_DNA_count","L2_DNA_count","L3_DNA_count","L4_DNA_count","L1_RNA_count","L2_RNA_count","L3_RNA_count","L4_RNA_count","DNA_count_mean","DNA_count_SD","RNA_count_mean","RNA_count_SD","Pass_DNA_count","L1_DNA_prop","L2_DNA_prop","L3_DNA_prop","L4_DNA_prop","L1_RNA_prop","L2_RNA_prop","L3_RNA_prop","L4_RNA_prop","DNA_prop_mean","DNA_prop_SD","RNA_prop_mean","RNA_prop_SD","Sign","L1_Activity","L2_Activity","L3_Activity","L4_Activity","Mean_act","Mean_act_SD","Maxi_counts","Maxi_prop","GC","GC_above_mean","Perfect_In_silico_specificity","Amp_name2","At_least_1_specific_in_sil_prod","MeanRatio_MoM","MeanRatio","MeanRatio_sd","MSD","Amp_Full_Name","Pass_MeanRatio_SD","Pass_prop_DNA_and_RNA","Passed_QC","Passed_QC_with_SD","Act_Rank_Clean","training","fit","lwr","upr","Residuals_Manual","Residuals_Z_scaled_to_lm","Pvalue"
"368_GWAS","368_GWAS","12",57228331,57229233,"STAR408","GWAS",10605,5852,11537,5079,6033,337,99,2745,8268.25,3273.87165040619,2303.5,2758.68537531919,TRUE,0.00070807094703851,0.000641430321873955,0.000888374025860167,0.000594170046763534,0.000486321887461337,2.13324903542883e-05,7.10998265484773e-06,0.0003243226655448,0.000708011335384042,0.000129000741631129,0.000209771756503818,0.000235360034345483,"Negative",0.686826495982312,0.0332576893028145,0.00800336620373778,0.545841493207875,0.318482261174185,0.348864776252256,6215,0.000378007636939598,0.47,"TRUE",TRUE,"368_GWAS",TRUE,0.296283048053225,0.318482261174185,0.348864776252256,-0.0303825150780714,"368_SCZ",FALSE,TRUE,TRUE,FALSE,36,TRUE,-10.8608971630104,-11.0687867351058,-10.653007590915,-1.35799476881841,-1.74954160441781,0.959901278128525
"370_GWAS","370_GWAS","12",103202214,103203142,"STAR408","GWAS",79288,25647,37384,23444,9963,19761,444,5231,41440.75,25962.7752930357,8849.75,8247.1547972619,TRUE,0.00529164769717362,0.00280982789085874,0.00287785617936549,0.0027411871134741,0.000802887449155777,0.00123134074873541,3.06839409609201e-05,0.000617686702583249,0.00343012972021799,0.00124226560731434,0.000670649710358838,0.000498070452269431,"Negative",0.151727305955122,0.438226395553033,0.010662082831285,0.225335475840762,0.20648781504505,0.178329689775399,41177,0.00250256044142283,0.41,"FALSE",TRUE,"370_GWAS",TRUE,0.195517302569017,0.20648781504505,0.178329689775399,0.0281581252696511,"370_SCZ",TRUE,TRUE,TRUE,TRUE,19,FALSE,-8.26937078892268,-8.37757270490216,-8.1611688729432,-2.27278216709814,-2.92808709607685,0.998294727534307
"372_GWAS","372_GWAS","12",123180120,123181034,"STAR408","GWAS",32484,10137,21909,10628,19984,36504,29672,24100,18789.5,10626.1697238469,27565,7160.60881955345,TRUE,0.0021681713462087,0.00111082075294745,0.00168672234079642,0.0012428930363185,0.00161008935595984,0.00227433746774668,0.0020278423565258,0.00284435042538232,0.00155215186906776,0.000478888778934352,0.00218915490140366,0.000515711769404051,"Positive",0.742602451035649,2.04743876247537,1.20223839305307,2.28849172235079,1.57019283222872,0.722037229381778,18015,0.00109506395788526,0.41,"FALSE",TRUE,"372_GWAS",TRUE,1.41039993896891,1.57019283222872,0.722037229381778,0.848155602846942,"372_SCZ",TRUE,TRUE,TRUE,TRUE,215,TRUE,-9.43514718503559,-9.54201810385692,-9.32827626621427,0.599736941498261,0.772657417355487,0.219862577057088
"373_GWAS","373_GWAS","12",123246454,123247346,"STAR408","GWAS",9777,5294,5186,2590,10842,86,70,104,5711.75,2984.54400481324,2775.5,5377.6846008916,TRUE,0.000652814165169461,0.00058030550027792,0.000399528080221899,0.000303185811585609,0.000873691807611098,5.69657227080084e-06,5.12840355085904e-06,1.26676286105512e-05,0.000483958389313723,0.000160833496493318,0.000224296103010827,0.000432944040901595,"Negative",1.33834688985999,0.00981650573374306,0.0128361529632929,0.0417817329389582,0.350695320373997,0.658592036211629,5203,0.000316510942295784,0.43,"TRUE",TRUE,"373_GWAS",TRUE,0.463461545379739,0.350695320373997,0.658592036211629,-0.307896715837632,"373_SCZ",FALSE,TRUE,TRUE,FALSE,70,TRUE,-11.2390635104228,-11.4497423012761,-11.0283847195695,-0.883244314310129,-1.13790767846299,0.872420482665679
"374_GWAS","374_GWAS","14",29720944,29721853,"STAR408","GWAS",709,6782,8344,6007,25423,37146,383,12533,5460.5,3313.42466339586,18871.25,15904.7237925299,TRUE,4.76589743620544e-05,0.000743305024534013,0.000642604051931181,0.000702660753973303,0.00204820642722092,0.00231433053312357,2.65157918111508e-05,0.00147936980735185,0.000534057201200138,0.000326893185129616,0.00146710563987688,0.00102158661974771,"Positive",42.9763009934113,3.11356772352568,0.0412630323936869,2.1053827170317,12.0591286165906,20.6510755014712,9378,0.00057021519144393,0.36,"FALSE",TRUE,"374_GWAS",TRUE,2.74709457447626,12.0591286165906,20.6510755014712,-8.59194688488057,"374_SCZ",FALSE,TRUE,TRUE,FALSE,279,FALSE,-10.7771907269849,-10.9586800670936,-10.5957013868762,1.36437919925045,1.75776683982949,0.0393935948575138
"375_GWAS","375_GWAS","14",71950040,71950939,"STAR408","GWAS",20164,15111,24277,16994,674,23588,85145,26663,19136.5,4011.46078962099,34017.5,36003.1174066913,TRUE,0.00134599314255329,0.00165568609814221,0.00186899083383238,0.00198712993513034,5.46488988810572e-05,0.00146974177863782,0.00581832986120045,0.0031468009591432,0.00171445000241455,0.000281336612326084,0.00262238037446563,0.00247729225396694,"Positive",0.0406011718435584,0.887693494731259,3.11308635434552,1.58359093862516,1.40624298988637,1.30110692871275,36359,0.00220978269953163,0.37,"FALSE",TRUE,"375_GWAS",TRUE,1.52957529865111,1.40624298988637,1.30110692871275,0.105136061173622,"375_SCZ",TRUE,TRUE,TRUE,TRUE,229,TRUE,-9.10776451950871,-9.22498160522998,-8.99054743378744,0.532857197505594,0.686494423730857,0.246200689747751
"376_GWAS","376_GWAS","14",99252434,99253352,"STAR408","GWAS",72122,45770,81466,43850,18934,34102,64537,946,60802,18872.1543020398,29629.75,26929.9938405117,TRUE,0.00481342294007989,0.00501415546250212,0.00627091348933654,0.00512681359119235,0.0015255107707743,0.00212470609230231,0.00441017875171772,0.000112029060302576,0.00530632637077773,0.000655990543366886,0.00204310616877423,0.00178947431343551,"Negative",0.31692847060495,0.423741566888327,0.703275329697511,0.0218515961834535,0.36644924084356,0.281622719340721,93843,0.00570294079726385,0.53,"TRUE",TRUE,"376_GWAS",TRUE,0.385032134477394,0.36644924084356,0.281622719340721,0.0848265215028393,"376_SCZ",TRUE,TRUE,TRUE,TRUE,53,TRUE,-8.17145884659165,-8.35762440374747,-7.98529328943583,-0.763561263277644,-0.983716747884387,0.837372598599633
"377_GWAS","377_GWAS","14",103580055,103580945,"STAR408","GWAS",1070,10085,9547,5750,90,277,59,3373,6613,4168.64318453859,949.75,1618.36736146855,TRUE,7.17503973750092e-05,0.00110512453301377,0.000735200756797003,0.000672615374929218,7.6070953111965e-06,1.75948206928969e-05,4.37677009762195e-06,0.000398430716735527,0.00064617276552875,0.000427871856492159,0.00010700235070931,0.000194367028702477,"Negative",0.10602164711977,0.0159211203509475,0.00595316321039972,0.592360406238788,0.180064084229976,0.278524723644952,8895,0.000540864496273019,0.48,"TRUE",TRUE,"377_GWAS",TRUE,0.165594027507106,0.180064084229976,0.278524723644952,-0.0984606394149754,"377_SCZ",FALSE,TRUE,TRUE,FALSE,14,FALSE,-11.0405539531068,-11.2669689845035,-10.8141389217101,-2.14951593524229,-2.76927985616438,0.997190982200601
"378_GWAS","378_GWAS","15",40274572,40275451,"STAR408","GWAS",25644,20940,26333,20031,432,268,379,12094,23237,3211.10105726992,3293.25,5867.56459274203,TRUE,0.00171170227859482,0.00229421044416961,0.00202724422136699,0.00234217980344507,3.51555487716286e-05,1.70341702436882e-05,2.62424705554282e-05,0.00142756497538891,0.00209383418689412,0.000289991499064583,0.000376499291239914,0.000700749512205012,"Negative",0.020538354836151,0.00742485079648119,0.0129448984383996,0.609502726173769,0.1626027075612,0.297981841735717,26244,0.00159511959051761,0.5,"TRUE",TRUE,"378_GWAS",TRUE,0.17981332695613,0.1626027075612,0.297981841735717,-0.135379134174517,"378_SCZ",FALSE,TRUE,TRUE,FALSE,15,FALSE,-9.40268911082487,-9.56737040032917,-9.23800782132058,-1.97237611969888,-2.54106581277618,0.994474244263789
"38_GWAS","38_GWAS","4",61586733,61587606,"STAR408","GWAS",30684,15175,20697,15268,8454,11200,23598,7011,20456,7290.96175640315,12565.75,7557.2823322938,TRUE,0.00204804790736294,0.00166269683036828,0.00159343289250267,0.00178534657236734,0.000681335939589133,0.000698037582549206,0.00161280402971107,0.000827738185257601,0.00177238105065031,0.000200177747786416,0.000954978934276751,0.000443404785406181,"Negative",0.332675782211764,0.419822525550009,1.01215685787556,0.463628853954128,0.557071004897865,0.30823418056248,16055,0.000975959687626486,0.33,"FALSE",TRUE,"38_GWAS",TRUE,0.538811297901407,0.557071004897865,0.30823418056248,0.248836824335385,"38_EPIL",TRUE,TRUE,TRUE,TRUE,80,TRUE,-8.87773405084252,-9.03403664841131,-8.72143145327373,-1.15450941938018,-1.48738589299232,0.931543539706567
"380_GWAS","380_GWAS","15",61547458,61548372,"STAR408","GWAS",51697,27308,41555,28392,40318,53463,33320,11705,37238,11612.5763147833,34701.5,17457.438806041,TRUE,0.00345035558539956,0.00299177830066342,0.0031989042724622,0.00331964834113997,0.0032480140713529,0.00333078979753897,0.00227711134174479,0.001381660465973,0.00324017162491629,0.000194847019973869,0.00255939391915242,0.000919418086881441,"Negative",0.941356330082941,1.11331437787364,0.711841039241882,0.416206876147168,0.795679655836409,0.301740514471604,51938,0.00315647934563437,0.45,"TRUE",TRUE,"380_GWAS",TRUE,0.789894553569686,0.795679655836409,0.301740514471604,0.493939141364805,"380_SCZ",TRUE,TRUE,TRUE,TRUE,127,TRUE,-8.53430334698332,-8.64322219538439,-8.42538449858225,-0.0756787264205148,-0.0974989620595132,0.538834920769381
"381_GWAS","381_GWAS","15",61562368,61563283,"STAR408","GWAS",108545,63867,76818,51420,91202,99972,63612,43672,75162.5,24552.1663198994,74614.5,25798.199388071,TRUE,0.0072441207251238,0.00699654954211403,0.00591314999455986,0.00601180782996169,0.00734677286047755,0.00622804443556653,0.00434697321133188,0.00515397268319267,0.00654140702293985,0.00067728464201035,0.00576894079764215,0.00130390538603247,"Negative",1.01417040649222,0.890159413304849,0.735136638734198,0.857308288782329,0.8741936868284,0.114703045239454,126395,0.00768104396331665,0.47,"TRUE",TRUE,"381_GWAS",TRUE,0.881911304007111,0.8741936868284,0.114703045239454,0.759490641588946,"381_SCZ",TRUE,TRUE,TRUE,TRUE,141,TRUE,-7.59206107456663,-7.73892161964694,-7.44520052948632,0.154583248071005,0.199153803870379,0.42107121733767
"382_GWAS","382_GWAS","15",70296486,70297400,"STAR408","GWAS",100974,45291,55204,37175,13748,98808,89572,42675,59661,28511.6696225715,61200.75,40059.12286754,TRUE,0.00673886819428979,0.00496168451349764,0.00424948816665473,0.00434645209267381,0.00110777311099126,0.00615553364413554,0.00612082816097141,0.00503632025160484,0.00507412324177899,0.0011537686846292,0.00460511379192576,0.00238875997231799,"Negative",0.164385632579954,1.24061367210877,1.44036832694367,1.15871983498768,1.00102186665502,0.570163246445646,106790,0.00648969742330482,0.39,"FALSE",TRUE,"382_GWAS",TRUE,0.907568376346966,1.00102186665502,0.570163246445646,0.430858620209374,"382_SCZ",TRUE,TRUE,TRUE,TRUE,144,TRUE,-7.60313178960727,-7.74922789964645,-7.4570356795681,-0.159415689439899,-0.205379569550718,0.581362209407634
"384_GWAS","384_GWAS","15",84037243,84038164,"STAR408","GWAS",86435,50903,63030,52852,49497,60985,35569,25434,63305,16311.0120062082,42871.25,15592.6162520384,TRUE,0.00576860448463508,0.00557643809557102,0.00485186706298052,0.00617922021436297,0.00398739200794152,0.00379936898408874,0.00243078621777481,0.00300177103093714,0.0055940324643874,0.000554989230476387,0.00330482956018555,0.000722554951415199,"Negative",0.691222984443136,0.681325412202874,0.501000168846665,0.48578476357904,0.589833332267929,0.111606597518049,118664,0.0072112505381276,0.41,"FALSE",TRUE,"384_GWAS",TRUE,0.590777686977093,0.589833332267929,0.111606597518049,0.47822673474988,"384_SCZ",TRUE,TRUE,TRUE,TRUE,89,TRUE,-7.55030935873691,-7.69088173645901,-7.40973698101481,-0.690899056314954,-0.890104049905693,0.8132949907177
"386_GWAS","386_GWAS","16",9851997,9852923,"STAR408","GWAS",23754,24401,44710,23740,619,1083,40406,5445,29151.25,10377.0822930469,11888.25,19135.716681553,TRUE,0.00158557266780677,0.00267333769783247,0.00344174932969551,0.00277579190801514,5.02185920380053e-05,6.7804183144255e-05,0.00276129994625734,0.000642940083084548,0.00261911290083747,0.000768640520069209,0.000880565701131037,0.00128370360569748,"Negative",0.0316722109668235,0.0253631193691805,0.802295484576045,0.231624020960666,0.272738708968179,0.365799824562672,63652,0.00386830966288501,0.43,"TRUE",TRUE,"386_GWAS",TRUE,0.336207614742179,0.272738708968179,0.365799824562672,-0.0930611155944931,"386_SCZ",FALSE,TRUE,TRUE,FALSE,44,TRUE,-8.7565535157086,-8.8558346325897,-8.6572723988275,-1.39272821281139,-1.79428964522455,0.963616525006934
"387_GWAS","387_GWAS","16",13655540,13656472,"STAR408","GWAS",380,2283,6553,2569,31976,668,24387,5955,2946.25,2593.35707465568,15746.5,14846.8800875246,TRUE,2.5703079150802e-05,0.000250472457579603,0.000504748109774334,0.00030073074170263,0.00257605734981219,4.19519679862976e-05,0.00166671664740234,0.000703123373064278,0.000270413597051842,0.000196733897881979,0.00124696233456628,0.00110912849305341,"Positive",100.223686613509,0.167491341729518,3.30207605561418,2.33804954253578,26.507825888347,49.1613881699349,2889,0.000175894982408644,0.36,"FALSE",TRUE,"387_GWAS",TRUE,4.61131521551121,26.507825888347,49.1613881699349,-22.6535622815879,"387_SCZ",FALSE,TRUE,TRUE,FALSE,302,FALSE,-11.7777124392124,-12.0201889655952,-11.5352359128296,2.13034604268896,2.74458276207804,0.00302939374988245
"39_GWAS","39_GWAS","5",66855665,66856583,"STAR408","GWAS",138959,90383,125924,84966,61603,87573,55732,24829,110058,26480.8852193427,57434.25,25766.4039060557,TRUE,0.00927380643015429,0.00990118353752704,0.00969291208029641,0.00993360660588723,0.00496254281961401,0.00545565500003999,0.0038085303375584,0.00293037712811805,0.00970037716346624,0.000303719986533909,0.00428927632133261,0.00113892503676134,"Negative",0.535113910020596,0.551010389754134,0.392919104806523,0.29499629332828,0.443509924477383,0.121878860450559,135262,0.00821986925126794,0.48,"TRUE",TRUE,"39_GWAS",TRUE,0.442176242124582,0.443509924477383,0.121878860450559,0.321631064026825,"39_EPIL",TRUE,TRUE,TRUE,TRUE,65,TRUE,-7.05809110356009,-7.2353348969214,-6.88084731019877,-0.806958921650972,-1.03962713178411,0.850743416705002
"390_GWAS","390_GWAS","16",68154974,68155888,"STAR408","GWAS",959,9190,19654,11745,24160,11552,308,3725,10387,7703.71005858,9936.25,10586.2888799617,TRUE,6.43427853128541e-05,0.00100708382453984,0.00151315162635549,0.00137347937247508,0.00194647047189775,0.000719965244562702,2.13910182663525e-05,0.000439968987466634,0.000989514402170818,0.000652655153000559,0.00078194893054836,0.000827717950552416,"Negative",30.2515730774386,0.714901011235753,0.0141367315038175,0.320331703761802,7.82523563098499,14.9536430192483,15681,0.000953232648301599,0.42,"TRUE",TRUE,"390_GWAS",TRUE,0.790235017128506,7.82523563098499,14.9536430192483,-7.12840738826328,"390_SCZ",FALSE,TRUE,TRUE,FALSE,128,TRUE,-10.1422847585071,-10.2816447149353,-10.0029248020789,-0.178353233523177,-0.229777322782138,0.590867596462742
"392_GWAS","392_GWAS","17",18054620,18055537,"STAR408","GWAS",23862,24634,21388,17078,39309,39962,540,419,21740.5,3402.75706841771,20057.5,22608.3528885528,TRUE,0.00159278007413752,0.002698861144843,0.00164662019346882,0.00199695021466226,0.00316673807854128,0.00248975182923154,3.7243651098262e-05,4.98396606568551e-05,0.0019838029067779,0.000509271431664866,0.00143589330488198,0.00163133963136099,"Negative",1.98818288221998,0.922519424161178,0.0226182402268512,0.0249578884295242,0.739569608759383,0.934022647350516,31245,0.00189901778213196,0.46,"TRUE",TRUE,"392_GWAS",TRUE,0.723808448901896,0.739569608759383,0.934022647350516,-0.194453038591134,"392_SCZ",FALSE,TRUE,TRUE,FALSE,116,TRUE,-9.30087590524515,-9.42444366543565,-9.17730814505465,-0.142959826799427,-0.184179034035296,0.573063496734629
"393_GWAS","393_GWAS","18",55084316,55085231,"STAR408","GWAS",25761,10763,16188,12632,25957,55853,36521,6148,16336,6674.09104922411,31119.75,20745.6778048666,TRUE,0.00171951030211979,0.00117939447753368,0.00124636843511282,0.00147717684800856,0.00209122067911528,0.00347967363905106,0.00249583667663679,0.000725898618095822,0.00140561251569371,0.000245075873946478,0.00219815740322474,0.00114161847185741,"Positive",1.21617223027815,2.95038997157903,2.00248707069581,0.491409419985451,1.66511467313461,1.05591762079174,17963,0.00109190404867431,0.32,"FALSE",TRUE,"393_GWAS",TRUE,1.56384307814724,1.66511467313461,1.05591762079174,0.609197052342874,"393_SCZ",TRUE,TRUE,TRUE,TRUE,234,TRUE,-9.17329934648377,-9.33910868046607,-9.00749001250146,0.343809758718987,0.442939465375914,0.328904760329467
"394_GWAS","394_GWAS","18",55085098,55086023,"STAR408","GWAS",59098,24923,41699,26630,67382,89706,64812,16040,38087.5,15906.6276438471,59485,31045.7533542566,TRUE,0.00394426312478703,0.00273051898255134,0.00320998816730898,0.00311365628714901,0.0054280472422685,0.00558852915650246,0.00442896958804865,0.0018932184308007,0.00324960664044909,0.000507297332206301,0.00433469110440508,0.00170657695924971,"Positive",1.37618791407624,2.04669119395048,1.37974639070448,0.608037065174657,1.35266564097646,0.588056076809894,58521,0.0035565116982433,0.36,"FALSE",TRUE,"394_GWAS",TRUE,1.33391255743065,1.35266564097646,0.588056076809894,0.76460956416657,"394_SCZ",TRUE,TRUE,TRUE,TRUE,204,TRUE,-8.1223857543955,-8.26635038207832,-7.97842112671269,0.272530658562053,0.35110866152199,0.362753415078394
"395_GWAS","395_GWAS","18",55527265,55528179,"STAR408","GWAS",15276,8674,12238,10980,58117,74731,2135,38789,11792,2751.87451264285,43443,31210.4459009053,TRUE,0.00101979127084325,0.000950559795967163,0.000942331041746236,0.00128404468388082,0.00468174191679802,0.00465566910351351,0.00014623050181764,0.00457774718324949,0.00104918169810937,0.000160382627537759,0.00351534717634467,0.00224651223970156,"Positive",4.59088251748493,4.8978182364388,0.155179544490713,3.56509959561062,3.30224497350626,2.17405566656752,16772,0.00101952997424666,0.37,"FALSE",TRUE,"395_GWAS",TRUE,3.35056090158582,3.30224497350626,2.17405566656752,1.12818930693875,"395_SCZ",TRUE,TRUE,TRUE,TRUE,293,FALSE,-9.82973612388097,-9.96211168663301,-9.69736056112894,1.67761901638496,2.16132221781809,0.0153352289176186
"396_GWAS","396_GWAS","18",55532428,55533347,"STAR408","GWAS",439,10465,13590,10780,272,17562,109242,17579,8818.5,5760.25685191207,36163.75,49396.5801000771,TRUE,2.96404585351908e-05,0.00114675075560605,0.0010463964989188,0.00126066306594768,2.2267383410023e-05,0.00109435515564541,0.00746488543598719,0.00207483035879836,0.00087086269475193,0.000567604768190266,0.00266408458346025,0.00330848192589564,"Positive",0.751249626708234,0.954309513462715,7.1338975653114,1.64582465754927,2.62132034075791,3.03265750398246,15539,0.00094460366545632,0.41,"FALSE",TRUE,"396_GWAS",TRUE,3.05913274218173,2.62132034075791,3.03265750398246,-0.411337163224549,"396_SCZ",FALSE,TRUE,TRUE,FALSE,286,FALSE,-10.2847753616526,-10.430253900843,-10.1392968224622,1.73263096503084,2.23219560783844,0.012801018793535
"397_GWAS","397_GWAS","18",55865502,55866391,"STAR408","GWAS",21439,5744,11548,9055,16869,333,163,3781,11946.5,6760.13158155964,5286.5,7899.54114701185,TRUE,0.00143108057840237,0.000629599711242464,0.000889220712272074,0.00105899661127435,0.00135917288657608,2.10833123768622e-05,1.1483122746409e-05,0.000446577348719311,0.00100222440329781,0.000336035562522095,0.000459579167604666,0.000633115731120497,"Negative",0.949752870025976,0.0334868520432704,0.012913692391474,0.421698562549617,0.354462994252584,0.43915535114274,7006,0.000426074717436888,0.37,"FALSE",TRUE,"397_GWAS",TRUE,0.458559147125557,0.354462994252584,0.43915535114274,-0.0846923568901559,"397_SCZ",FALSE,TRUE,TRUE,FALSE,68,TRUE,-9.89705293954103,-10.0319041029755,-9.76220177610652,-1.19034603687776,-1.53355518223647,0.937430439378191
"399_GWAS","399_GWAS","19",19366747,19367661,"STAR408","GWAS",78043,72594,115776,67504,63116,64781,27614,28407,83479.25,21957.0046131829,45979.5,20762.4691932342,TRUE,0.00520856231863863,0.00795252860675309,0.00891180537956626,0.00789215754414479,0.00508441653331469,0.0040358388846661,0.00188721857045653,0.00335260420958369,0.00749126346227569,0.00159186949301012,0.00359001954950525,0.00134013363048881,"Negative",0.976165057125324,0.507491275320779,0.211766133805357,0.424801987394561,0.530056113411505,0.322443433664879,153832,0.00934832144448496,0.55,"TRUE",TRUE,"399_GWAS",TRUE,0.47922751183212,0.530056113411505,0.322443433664879,0.207612679746626,"399_SCZ",TRUE,TRUE,TRUE,TRUE,73,TRUE,-7.75507759576475,-7.96936545345994,-7.54078973806955,-0.36671498861016,-0.472448896173081,0.681696794825158
"4_LD","4_LD","12",2231465,2232384,"STAR408","LD",45321,14817,28434,17707,15218,13097,26637,4649,26569.75,13805.3163038737,14900.25,9058.9201481192,TRUE,0.00302485167091036,0.00162348054697871,0.00218896132604121,0.00207048540306198,0.00122618313025101,0.000816210238343531,0.00182045985374629,0.000549006948135792,0.00222694473674807,0.000585020445940333,0.00110296504261916,0.000553497783594723,"Negative",0.405369672186927,0.502753322090921,0.8316546446431,0.265158569736296,0.501234052164311,0.240902254636753,15355,0.000933422448248354,0.38,"FALSE",TRUE,"4_LD",TRUE,0.495281730353929,0.501234052164311,0.240902254636753,0.260331797527558,"4_CACNA1C",TRUE,TRUE,TRUE,TRUE,76,TRUE,-8.7685536294582,-8.87969799766803,-8.65740926124837,-1.0558435883355,-1.36027201868976,0.913128070192285
"40_GWAS","40_GWAS","6",79854400,79855269,"STAR408","GWAS",31822,23593,40446,22715,48808,99565,98102,28663,29644,8287.59172900467,68784.5,35663.9421124474,TRUE,0.00212399261481098,0.00258482720347835,0.00311354288784359,0.0026559611161078,0.0039318923458531,0.00620269057636342,0.00670368573879981,0.00338281386102449,0.00261958095556018,0.000405025733090684,0.00505527063051021,0.00164245094473848,"Positive",1.85117985742291,2.39965386004008,2.15307319676676,1.27366844360352,1.91939383945832,0.485410535388428,28152,0.00171106395156544,0.39,"FALSE",TRUE,"40_GWAS",TRUE,1.92980126068643,1.91939383945832,0.485410535388428,1.43398330406989,"40_EPIL",TRUE,TRUE,TRUE,TRUE,252,TRUE,-8.57511620700742,-8.68313387096141,-8.46709854305342,0.947120250248873,1.22020078445426,0.111194384789357
"403_GWAS","403_GWAS","20",49514036,49514953,"STAR408","GWAS",77019,60716,79305,55084,22392,34159,1321,10867,68031,11958.5569642272,17184.75,14222.2026511367,TRUE,0.00514022542898416,0.00665138052267119,0.00610457809514282,0.00644015907049681,0.00180405624465201,0.00212825687848063,9.06096262780954e-05,0.00128277106008474,0.00608408577932374,0.000668307267272387,0.00132642345237387,0.000894466558272501,"Negative",0.350968312494523,0.319972202947416,0.0148428973904339,0.199183132907582,0.221241636434989,0.152385205211848,132516,0.00805300173793601,0.53,"TRUE",TRUE,"403_GWAS",TRUE,0.218015245097564,0.221241636434989,0.152385205211848,0.0688564312231408,"403_SCZ",TRUE,TRUE,TRUE,TRUE,24,FALSE,-7.97037442536062,-8.1588419353097,-7.78190691541155,-1.58786843896828,-2.04569410730067,0.979606762062155
"406_GWAS","406_GWAS","X",6111034,6111949,"STAR408","GWAS",11967,2596,6071,2196,12361,19309,29426,1770,5707.5,4521.26593629115,15716.5,11642.1746107274,TRUE,0.000798964349098467,0.00028475931987272,0.000467647850634412,0.000257124024257324,0.000996048827512841,0.00120318363728626,0.00201103309929886,0.000209266375877669,0.00045212388596573,0.000249382667397559,0.00110488298499391,0.000740437940738557,"Positive",1.24667493441573,4.22526517419711,4.30031506949234,0.813873291234118,2.64653211733482,1.87488974103648,3459,0.000210532448759409,0.4,"FALSE",TRUE,"406_GWAS",TRUE,2.4437615867914,2.64653211733482,1.87488974103648,0.771642376298343,"406_SCZ",TRUE,TRUE,TRUE,TRUE,268,TRUE,-11.2032166051967,-11.4047379896039,-11.0016952207895,1.38132590652402,1.77959974383898,0.0375707440891009
"407_GWAS","407_GWAS","X",21361587,21362490,"STAR408","GWAS",49553,17195,25370,17584,32233,20932,41746,7792,27425.5,15224.6465640421,25675.75,14646.753232372,TRUE,0.0033072752226855,0.00188397306625357,0.00195312067457913,0.0020561057080331,0.00259675896542427,0.00130428760162689,0.0028528625669244,0.000919901223442246,0.00230011866788782,0.000675152185206856,0.00191845258935445,0.000950004387448599,"Negative",0.785165669797419,0.692306925714483,1.46066886908519,0.447399771251176,0.846385308962066,0.433598025804094,26912,0.00163571227038132,0.36,"FALSE",TRUE,"407_GWAS",TRUE,0.834066788004528,0.846385308962066,0.433598025804094,0.412787283157972,"407_SCZ",TRUE,TRUE,TRUE,TRUE,136,TRUE,-8.630435661516,-8.75975928645131,-8.50111203658069,-0.395405511032267,-0.50941167672461,0.694768153328571
"41_GWAS","41_GWAS","9",85314768,85315672,"STAR408","GWAS",136213,74668,108529,70837,28186,47573,40134,28135,97561.75,30835.77873591,36007,9555.81690211081,TRUE,0.00909055145067071,0.00817972014795412,0.00835399297710358,0.00828181220700057,0.00227076893280915,0.00296387522577904,0.0027427141008682,0.00332050645492783,0.00847651919568224,0.000415551348844406,0.00282446617859606,0.000439224650334577,"Negative",0.249794409627549,0.362344331122423,0.328311755634146,0.400939597751447,0.335347523533891,0.0642909665742244,132392,0.0080454665698176,0.42,"TRUE",TRUE,"41_GWAS",TRUE,0.333210615512412,0.335347523533891,0.0642909665742244,0.271056556959667,"41_EPIL",TRUE,TRUE,TRUE,TRUE,41,TRUE,-6.98460290556491,-7.15627337164952,-6.8129324394803,-1.48320315378727,-1.91085097302132,0.971988132491716
"42_GWAS","42_GWAS","11",102724045,102724959,"STAR408","GWAS",50633,11616,15211,14314,10626,8918,24470,9933,22943.5,18522.7832051953,13486.75,7355.68457611753,TRUE,0.00337934928599295,0.00127283439298425,0.00117116728743708,0.00167381625482626,0.00085629278437293,0.000555881546427618,0.00167238806345859,0.00117255303490617,0.00187429180531014,0.00102656767482342,0.00106427885729133,0.000477230250642536,"Negative",0.253389842808547,0.436727314638564,1.4279668510195,0.700526734356441,0.704652685705764,0.515953022105445,11002,0.000668901586801197,0.37,"FALSE",TRUE,"42_GWAS",TRUE,0.567829862071675,0.704652685705764,0.515953022105445,0.188699663600319,"42_EPIL",TRUE,TRUE,TRUE,TRUE,83,TRUE,-8.97671607985284,-9.09377478816424,-8.85965737154143,-0.899191996337112,-1.15845351106919,0.876660493623879
